1,1,505
1,2,37
1,3,50
1,4,298
1,5,298
1,6,298
1,7,297
1,8,297
1,9,295
1,10,295
1,11,295
1,12,248
1,13,247
1,14,247
1,15,247
1,16,246
1,17,247
1,18,247
1,19,247
1,20,247
1,21,247
1,22,246
1,23,216
1,24,42
1,25,24
1,26,32
1,27,73
1,28,72
1,29,72
1,30,71
1,31,70
1,32,97
1,33,96
1,34,96
1,35,94
1,36,94
1,37,93
1,38,92
1,39,92
1,40,92
1,41,91
1,42,90
1,43,89
1,44,89
1,45,88
1,46,88
1,47,75
1,48,47
1,49,37
1,50,37
1,51,37
1,52,36
1,53,50
1,54,49
1,55,48
1,56,47
1,57,45
1,58,72
1,59,92
1,60,91
1,61,79
1,62,78
1,63,77
1,64,83
1,65,81
1,66,72
1,67,75
1,68,72
1,69,68
1,70,73
1,71,74
1,72,91
1,73,57
1,74,62
1,75,82
1,76,64
1,77,88
1,78,90
1,79,91
1,80,95
1,81,104
1,82,96
1,83,98
1,84,90
1,85,95
1,86,81
1,87,89
1,88,92
1,89,87
1,90,86
1,91,94
1,92,95
1,93,83
1,94,82
1,95,78
1,96,88
1,97,88
1,98,91
1,99,83
1,100,75
1,101,95
1,102,763
1,103,885
1,104,557
1,105,68
1,106,71
1,107,118
1,108,118
1,109,118
1,110,118
1,111,118
1,112,119
1,113,79
1,114,78
1,115,78
1,116,77
1,117,78
1,118,229
1,119,207
1,120,62
1,121,56
1,122,220
1,123,220
1,124,221
1,125,221
1,126,221
1,127,221
1,128,221
1,129,221
1,130,220
1,131,220
1,132,219
1,133,218
1,134,218
1,135,217
1,136,216
1,137,216
1,138,216
1,139,216
1,140,216
1,141,216
1,142,216
1,143,216
1,144,216
1,145,216
1,146,216
1,147,216
1,148,216
1,149,215
1,150,215
1,151,215
1,152,215
1,153,215
1,154,216
1,155,216
1,156,216
1,157,216
1,158,216
1,159,216
1,160,216
1,161,214
1,162,214
1,163,214
1,164,214
1,165,214
1,166,214
1,167,214
1,168,214
1,169,214
1,170,214
1,171,214
1,172,214
1,173,213
1,174,213
1,175,213
1,176,213
1,177,213
1,178,213
1,179,214
1,180,214
1,181,214
1,182,214
1,183,214
1,184,214
1,185,214
1,186,214
1,187,215
1,188,215
1,189,215
1,190,215
1,191,215
1,192,215
1,193,215
1,194,214
1,195,214
1,196,214
1,197,214
1,198,214
1,199,214
1,200,214
1,201,214
1,202,212
1,203,100
1,204,147
1,205,92
1,206,40
1,207,65
1,208,106
1,209,109
1,210,109
1,211,95
1,212,103
1,213,98
1,214,102
1,215,95
1,216,98
1,217,93
1,218,95
1,219,95
1,220,112
1,221,129
1,222,119
1,223,109
1,224,111
1,225,146
1,226,158
1,227,112
1,228,69
1,229,87
1,230,88
1,231,91
1,232,103
1,233,106
1,234,277
1,235,231
1,236,73
1,237,54
1,238,116
1,239,116
1,240,116
1,241,116
1,242,117
1,243,117
1,244,117
1,245,117
1,246,117
1,247,117
1,248,117
1,249,117
1,250,117
1,251,117
1,252,117
1,253,117
1,254,117
1,255,117
1,256,117
1,257,117
1,258,117
1,259,117
1,260,120
1,261,120
1,262,76
1,263,83
1,264,80
1,265,88
1,266,128
1,267,105
1,268,61
1,269,97
1,270,97
1,271,97
1,272,97
1,273,96
1,274,96
1,275,96
1,276,96
1,277,96
1,278,108
1,279,57
1,280,70
1,281,74
1,282,84
1,283,84
1,284,80
1,285,82
1,286,91
1,287,92
1,288,85
1,289,87
1,290,87
1,291,116
1,292,106
1,293,71
1,294,52
1,295,61
1,296,115
1,297,115
1,298,115
1,299,115
1,300,115
1,301,115
1,302,113
1,303,113
1,304,123
1,305,269
1,306,278
1,307,231
1,308,78
1,309,58
1,310,100
1,311,100
1,312,100
1,313,100
1,314,100
1,315,100
1,316,100
1,317,100
1,318,100
1,319,100
1,320,100
1,321,100
1,322,100
1,323,101
1,324,101
1,325,101
1,326,101
1,327,104
1,328,103
1,329,86
1,330,151
1,331,129
1,332,93
1,333,90
1,334,93
1,335,98
1,336,104
1,337,112
1,338,103
1,339,97
1,340,100
1,341,104
1,342,103
1,343,95
1,344,120
1,345,124
1,346,90
1,347,65
1,348,83
1,349,90
1,350,92
1,351,97
1,352,316
1,353,407
1,354,363
1,355,114
1,356,142
1,357,142
1,358,142
1,359,142
1,360,142
1,361,142
1,362,142
1,363,142
1,364,142
1,365,141
1,366,141
1,367,141
1,368,141
1,369,141
1,370,141
1,371,141
1,372,141
1,373,141
1,374,141
1,375,141
1,376,141
1,377,141
1,378,141
1,379,141
1,380,140
1,381,140
1,382,140
1,383,140
1,384,140
1,385,140
1,386,140
1,387,140
1,388,140
1,389,140
1,390,140
1,391,140
1,392,140
1,393,140
1,394,140
1,395,188
1,396,103
1,397,43
1,398,63
1,399,53
1,400,70
1,401,69
1,402,114
1,403,137
1,404,137
1,405,115
1,406,139
1,407,141
1,408,105
1,409,71
1,410,96
1,411,101
1,412,101
1,413,95
1,414,251
1,415,269
1,416,81
1,417,85
1,418,85
1,419,85
1,420,85
1,421,85
1,422,85
1,423,85
1,424,85
1,425,85
1,426,85
1,427,85
1,428,85
1,429,85
1,430,85
1,431,85
1,432,85
1,433,85
1,434,85
1,435,86
1,436,86
1,437,86
1,438,86
1,439,131
1,440,74
1,441,13
1,442,46
1,443,41
1,444,70
1,445,66
1,446,79
1,447,78
1,448,77
1,449,82
1,450,503
1,451,643
1,452,332
1,453,188
1,454,188
1,455,189
1,456,189
1,457,189
1,458,189
1,459,189
1,460,189
1,461,189
1,462,189
1,463,189
1,464,189
1,465,189
1,466,189
1,467,189
1,468,189
1,469,189
1,470,189
1,471,103
1,472,75
1,473,70
1,474,89
1,475,51
1,476,71
1,477,390
1,478,389
1,479,389
1,480,389
1,481,389
1,482,389
1,483,389
1,484,389
1,485,389
1,486,408
1,487,371
1,488,51
1,489,115
1,490,115
1,491,115
1,492,115
1,493,115
1,494,115
1,495,115
1,496,115
1,497,115
1,498,115
1,499,115
1,500,115
1,501,133
1,502,45
1,503,45
1,504,79
1,505,79
1,506,79
1,507,79
1,508,79
1,509,79
1,510,79
1,511,79
1,512,79
1,513,79
1,514,79
1,515,84
1,516,84
1,517,71
1,518,95
1,519,96
1,520,111
1,521,100
1,522,138
1,523,110
1,524,33
1,525,42
1,526,71
1,527,70
1,528,69
1,529,69
1,530,69
1,531,90
1,532,90
1,533,85
1,534,85
1,535,87
1,536,262
1,537,308
1,538,270
1,539,135
1,540,28
1,541,136
1,542,137
1,543,137
1,544,137
1,545,137
1,546,137
1,547,137
1,548,137
1,549,137
1,550,137
1,551,137
1,552,137
1,553,137
1,554,136
1,555,136
1,556,136
1,557,136
1,558,136
1,559,136
1,560,136
1,561,136
1,562,136
1,563,136
1,564,136
1,565,136
1,566,136
1,567,135
1,568,135
1,569,135
1,570,135
1,571,135
1,572,135
1,573,135
1,574,135
1,575,132
1,576,132
1,577,132
1,578,131
1,579,131
1,580,131
1,581,131
1,582,131
1,583,131
1,584,131
1,585,131
1,586,131
1,587,131
1,588,131
1,589,159
1,590,159
1,591,92
1,592,76
1,593,115
1,594,115
1,595,143
1,596,142
1,597,134
1,598,85
1,599,84
1,600,84
1,601,84
1,602,84
1,603,83
1,604,83
1,605,83
1,606,83
1,607,83
1,608,83
1,609,98
1,610,68
1,611,79
1,612,90
1,613,303
1,614,349
1,615,198
1,616,108
1,617,108
1,618,108
1,619,108
1,620,108
1,621,108
1,622,108
1,623,108
1,624,108
1,625,108
1,626,108
1,627,108
1,628,108
1,629,108
1,630,108
1,631,108
1,632,108
1,633,108
1,634,108
1,635,108
1,636,108
1,637,108
1,638,108
1,639,108
1,640,108
1,641,87
1,642,86
1,643,125
1,644,103
1,645,88
1,646,83
1,647,134
1,648,128
1,649,91
1,650,57
1,651,74
1,652,86
1,653,101
1,654,125
1,655,76
1,656,339
1,657,291
1,658,79
1,659,43
1,660,43
1,661,42
1,662,42
1,663,49
1,664,62
1,665,62
1,666,52
1,667,52
1,668,57
1,669,75
1,670,76
1,671,119
1,672,133
1,673,98
1,674,58
1,675,91
1,676,91
1,677,91
1,678,91
1,679,91
1,680,91
1,681,91
1,682,91
1,683,91
1,684,91
1,685,91
1,686,98
1,687,98
1,688,73
1,689,76
1,690,93
1,691,267
1,692,335
1,693,131
1,694,138
1,695,138
1,696,138
1,697,138
1,698,138
1,699,138
1,700,138
1,701,138
1,702,138
1,703,138
1,704,138
1,705,138
1,706,138
1,707,138
1,708,138
1,709,138
1,710,138
1,711,138
1,712,138
1,713,138
1,714,138
1,715,138
1,716,138
1,717,138
1,718,138
1,719,138
1,720,138
1,721,138
1,722,137
1,723,137
1,724,137
1,725,137
1,726,137
1,727,137
1,728,137
1,729,137
1,730,137
1,731,137
1,732,137
1,733,137
1,734,137
1,735,137
1,736,137
1,737,137
1,738,137
1,739,137
1,740,137
1,741,137
1,742,137
1,743,137
1,744,137
1,745,137
1,746,137
1,747,137
1,748,137
1,749,137
1,750,137
1,751,204
1,752,204
1,753,18
1,754,50
1,755,105
1,756,105
1,757,105
1,758,105
1,759,105
1,760,104
1,761,104
1,762,104
1,763,104
1,764,104
1,765,104
1,766,97
1,767,97
1,768,42
1,769,136
1,770,121
1,771,121
1,772,47
1,773,36
1,774,36
1,775,36
1,776,36
1,777,74
1,778,74
1,779,75
1,780,75
1,781,75
1,782,75
1,783,75
1,784,75
1,785,75
1,786,778
1,787,779
1,788,802
1,789,117
1,790,43
1,791,104
1,792,107
1,793,106
1,794,45
1,795,61
1,796,73
1,797,141
1,798,81
1,799,82
1,800,82
1,801,104
1,802,90
1,803,91
1,804,104
1,805,73
1,806,83
1,807,83
1,808,75
1,809,75
1,810,79
1,811,79
1,812,99
1,813,86
1,814,102
1,815,104
1,816,98
1,817,321
1,818,353
1,819,123
1,820,31
1,821,171
1,822,171
1,823,171
1,824,171
1,825,171
1,826,171
1,827,171
1,828,171
1,829,171
1,830,171
1,831,171
1,832,171
1,833,171
1,834,171
1,835,171
1,836,171
1,837,171
1,838,171
1,839,171
1,840,171
1,841,171
1,842,171
1,843,171
1,844,171
1,845,171
1,846,171
1,847,171
1,848,171
1,849,171
1,850,171
1,851,171
1,852,171
1,853,171
1,854,171
1,855,171
1,856,171
1,857,171
1,858,170
1,859,170
1,860,170
1,861,170
1,862,170
1,863,170
1,864,170
1,865,170
1,866,170
1,867,170
1,868,170
1,869,170
1,870,181
1,871,61
1,872,53
1,873,74
1,874,70
1,875,95
1,876,75
1,877,77
1,878,127
1,879,133
1,880,103
1,881,99
1,882,104
1,883,100
1,884,94
1,885,308
1,886,316
1,887,139
1,888,84
1,889,85
1,890,85
1,891,85
1,892,85
1,893,85
1,894,69
1,895,59
1,896,56
1,897,70
1,898,80
1,899,97
1,900,50
1,901,59
1,902,57
1,903,73
1,904,36
1,905,40
1,906,53
1,907,105
1,908,100
1,909,66
1,910,66
1,911,84
1,912,87
1,913,87
1,914,96
1,915,115
1,916,262
1,917,325
1,918,288
1,919,67
1,920,38
1,921,94
1,922,94
1,923,94
1,924,94
1,925,94
1,926,93
1,927,93
1,928,93
1,929,93
1,930,93
1,931,93
1,932,93
1,933,93
1,934,93
1,935,93
1,936,93
1,937,93
1,938,93
1,939,93
1,940,93
1,941,93
1,942,93
1,943,93
1,944,93
1,945,123
1,946,123
1,947,123
1,948,79
1,949,95
1,950,91
1,951,87
1,952,88
1,953,88
1,954,110
1,955,96
1,956,97
1,957,97
1,958,107
1,959,101
1,960,100
1,961,113
1,962,269
1,963,284
1,964,91
1,965,63
1,966,155
1,967,155
1,968,155
1,969,155
1,970,155
1,971,155
1,972,155
1,973,155
1,974,155
1,975,155
1,976,155
1,977,155
1,978,155
1,979,155
1,980,155
1,981,155
1,982,155
1,983,155
1,984,155
1,985,155
1,986,155
1,987,155
1,988,155
1,989,155
1,990,155
1,991,155
1,992,155
1,993,155
1,994,155
1,995,158
1,996,158
1,997,158
1,998,158
1,999,158
1,1000,158
1,1001,169
1,1002,169
1,1003,169
1,1004,169
1,1005,169
1,1006,169
1,1007,168
1,1008,168
1,1009,168
1,1010,168
1,1011,168
1,1012,168
1,1013,168
1,1014,76
1,1015,62
1,1016,75
1,1017,53
1,1018,60
1,1019,75
1,1020,100
1,1021,117
1,1022,84
1,1023,51
1,1024,64
1,1025,73
1,1026,112
1,1027,120
1,1028,286
1,1029,301
1,1030,261
1,1031,85
1,1032,47
1,1033,380
1,1034,380
1,1035,380
1,1036,380
1,1037,380
1,1038,380
1,1039,380
1,1040,380
1,1041,380
1,1042,380
1,1043,380
1,1044,380
1,1045,380
1,1046,380
1,1047,380
1,1048,380
1,1049,380
1,1050,380
1,1051,380
1,1052,380
1,1053,380
1,1054,380
1,1055,380
1,1056,380
1,1057,380
1,1058,380
1,1059,380
1,1060,380
1,1061,380
1,1062,380
1,1063,380
1,1064,380
1,1065,380
1,1066,380
1,1067,380
1,1068,380
1,1069,380
1,1070,380
1,1071,380
1,1072,380
1,1073,380
1,1074,380
1,1075,380
1,1076,380
1,1077,744
1,1078,744
1,1079,661
1,1080,84
1,1081,53
1,1082,85
1,1083,206
1,1084,173
1,1085,46
1,1086,66
1,1087,72
1,1088,71
1,1089,83
1,1090,104
1,1091,62
1,1092,328
1,1093,379
1,1094,99
1,1095,121
1,1096,121
1,1097,121
1,1098,121
1,1099,121
1,1100,121
1,1101,121
1,1102,121
1,1103,121
1,1104,121
1,1105,121
1,1106,121
1,1107,121
1,1108,121
1,1109,121
1,1110,121
1,1111,121
1,1112,121
1,1113,121
1,1114,121
1,1115,121
1,1116,121
1,1117,121
1,1118,121
1,1119,121
1,1120,121
1,1121,121
1,1122,121
1,1123,121
1,1124,121
1,1125,121
1,1126,121
1,1127,121
1,1128,121
1,1129,121
1,1130,121
1,1131,121
1,1132,121
1,1133,121
1,1134,121
1,1135,121
1,1136,120
1,1137,137
1,1138,90
1,1139,114
1,1140,121
1,1141,127
1,1142,117
1,1143,126
1,1144,139
1,1145,151
1,1146,140
1,1147,198
1,1148,374
1,1149,344
1,1150,90
1,1151,87
1,1152,87
1,1153,87
1,1154,87
1,1155,87
1,1156,87
1,1157,87
1,1158,87
1,1159,87
1,1160,87
1,1161,87
1,1162,87
1,1163,87
1,1164,86
1,1165,87
1,1166,87
1,1167,87
1,1168,87
1,1169,87
1,1170,87
1,1171,87
1,1172,87
1,1173,87
1,1174,131
1,1175,131
1,1176,131
1,1177,131
1,1178,130
1,1179,130
1,1180,130
1,1181,130
1,1182,130
1,1183,130
1,1184,130
1,1185,130
1,1186,114
1,1187,86
1,1188,82
1,1189,77
1,1190,86
